open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1594256400000,245.67000000,245.82000000,244.45000000,244.57000000,21167.44488000,1594259999999,5189719.16151510,9934,10106.10645000,2478006.75911870,0
1594260000000,244.57000000,245.55000000,243.00000000,244.57000000,33951.26749000,1594263599999,8294905.76911950,12489,15578.94246000,3806412.71545700,0
1594263600000,244.58000000,244.99000000,243.89000000,244.68000000,13933.79944000,1594267199999,3406982.06096660,6940,6885.28323000,1683553.41092360,0
1594267200000,244.65000000,245.58000000,244.37000000,244.93000000,16181.25114000,1594270799999,3965073.04245750,6679,7829.93832000,1918816.24325910,0
1594270800000,244.93000000,245.77000000,244.61000000,245.20000000,16760.32248000,1594274399999,4111298.02721670,7990,8512.66129000,2088161.64376270,0
1594274400000,245.22000000,247.61000000,245.07000000,247.44000000,33687.09634000,1594277999999,8306095.51167260,10495,16781.86594000,4137162.60915400,0
1594278000000,247.44000000,247.90000000,246.32000000,246.71000000,26503.79458000,1594281599999,6544709.78507120,9094,14899.06185000,3680376.67159920,0
1594281600000,246.70000000,246.79000000,245.75000000,246.20000000,17829.24471000,1594285199999,4390773.02951060,7880,8376.79872000,2063134.22380970,0
1594285200000,246.17000000,246.65000000,245.30000000,246.05000000,19609.23845000,1594288799999,4822583.98526150,7562,9954.01862000,2448363.73881440,0
1594288800000,246.04000000,246.25000000,244.60000000,244.82000000,19994.96081000,1594292399999,4906733.51724520,7659,7965.75918000,1954919.01147880,0
1594292400000,244.83000000,246.63000000,244.39000000,246.53000000,21394.58534000,1594295999999,5260969.03413020,8249,13467.45769000,3311583.49175650,0
1594296000000,246.54000000,247.60000000,246.19000000,247.28000000,24525.57040000,1594299599999,6052810.09369330,9085,13248.46667000,3270074.76383840,0
1594299600000,247.31000000,247.50000000,244.81000000,245.63000000,22992.33611000,1594303199999,5651309.64274890,9903,10029.39178000,2465313.02251480,0
1594303200000,245.62000000,245.72000000,241.50000000,242.28000000,60871.09200000,1594306799999,14835226.63510050,20664,28640.58151000,6980997.51834030,0
1594306800000,242.30000000,242.30000000,237.88000000,239.87000000,118604.08979000,1594310399999,28447567.14240260,36524,55943.40483000,13415706.64915400,0
1594310400000,239.86000000,240.79000000,238.95000000,240.35000000,30897.91668000,1594313999999,7418398.80106540,12031,14343.47411000,3445300.08259820,0
1594314000000,240.34000000,240.94000000,239.36000000,240.20000000,18663.82982000,1594317599999,4483053.69285320,8109,8215.95968000,1973903.29134950,0
1594317600000,240.19000000,240.91000000,239.86000000,240.46000000,13571.02178000,1594321199999,3261268.83781960,6859,6870.69660000,1651083.62782440,0
1594321200000,240.45000000,240.55000000,238.28000000,239.98000000,28814.31616000,1594324799999,6897313.67709470,9337,12773.66962000,3057315.45643020,0
1594324800000,239.98000000,241.64000000,239.43000000,241.24000000,19699.10639000,1594328399999,4742959.72380800,8050,10969.17794000,2640608.35487040,0
1594328400000,241.24000000,242.11000000,241.01000000,241.78000000,15112.70943000,1594331999999,3651950.13718630,5989,7972.62933000,1926876.01807460,0
1594332000000,241.77000000,242.10000000,240.82000000,241.67000000,11702.63019000,1594335599999,2826686.99315940,5163,4886.45652000,1180588.95336710,0
1594335600000,241.66000000,242.20000000,240.92000000,241.98000000,10745.72189000,1594339199999,2595511.45581260,4976,6587.69682000,1591446.64016390,0
1594339200000,241.97000000,242.16000000,240.61000000,240.61000000,22672.43391000,1594342799999,5469442.79233130,8230,10015.57135000,2417079.48157050,0
1594342800000,240.61000000,241.34000000,240.10000000,240.91000000,15783.73929000,1594346399999,3800439.06603600,6686,7684.19387000,1850226.26329890,0
1594346400000,240.90000000,241.07000000,239.90000000,240.76000000,13856.92291000,1594349999999,3333187.19825490,6576,5720.97339000,1376342.97015640,0
1594350000000,240.77000000,241.17000000,240.00000000,240.52000000,8229.44238000,1594353599999,1979381.19056620,4541,4226.53212000,1016628.79764870,0
1594353600000,240.53000000,240.59000000,236.23000000,237.11000000,46071.41452000,1594357199999,10985889.50839640,14029,20800.60174000,4962191.63727570,0
1594357200000,237.12000000,238.16000000,235.72000000,237.81000000,53156.49628000,1594360799999,12605351.31123690,14991,29117.51049000,6904386.32609010,0
1594360800000,237.81000000,238.30000000,237.36000000,237.39000000,18502.28940000,1594364399999,4401943.37294100,7508,10664.02359000,2537291.14075050,0
1594364400000,237.38000000,238.65000000,236.88000000,238.02000000,22309.27525000,1594367999999,5309456.78858600,8213,11487.69899000,2735009.98921710,0
1594368000000,238.04000000,240.35000000,237.93000000,239.17000000,28545.01605000,1594371599999,6829600.06935600,11355,17865.42574000,4273531.23471450,0
1594371600000,239.14000000,239.36000000,238.36000000,239.16000000,12939.87275000,1594375199999,3091151.92745770,6253,6511.08827000,1555499.89717680,0
1594375200000,239.15000000,239.56000000,238.07000000,238.79000000,14172.88720000,1594378799999,3382938.51963020,5932,7154.44884000,1707778.68938850,0
1594378800000,238.84000000,239.68000000,237.89000000,238.01000000,17129.65913000,1594382399999,4088244.65142380,8340,8566.34151000,2045329.01967710,0
1594382400000,237.97000000,239.46000000,237.97000000,239.16000000,15729.54955000,1594385999999,3756594.90934200,7280,9586.27554000,2289839.39559670,0
1594386000000,239.17000000,239.57000000,238.33000000,239.26000000,16973.56432000,1594389599999,4057241.92281490,6762,8936.09260000,2136240.94783550,0
1594389600000,239.29000000,239.96000000,238.23000000,239.41000000,19007.16613000,1594393199999,4544491.89241210,7320,10531.09985000,2517739.86004070,0
1594393200000,239.40000000,240.79000000,239.17000000,240.62000000,24769.53174000,1594396799999,5951176.84886870,8926,12429.73103000,2985987.27766560,0
1594396800000,240.61000000,240.79000000,239.06000000,239.64000000,19082.56706000,1594400399999,4576312.79272930,7691,8118.66162000,1947079.98493740,0
1594400400000,239.64000000,239.77000000,238.51000000,239.39000000,12643.37331000,1594403999999,3022720.99282410,5958,6347.90247000,1517582.97811430,0
1594404000000,239.38000000,239.39000000,238.44000000,239.01000000,11903.96507000,1594407599999,2843611.62722400,6146,6153.04666000,1469865.98371330,0
1594407600000,239.02000000,239.88000000,238.99000000,239.53000000,9063.87983000,1594411199999,2170044.78625410,4983,5678.89841000,1359607.01705210,0
1594411200000,239.51000000,240.00000000,239.04000000,239.18000000,9076.38059000,1594414799999,2175457.17046730,5046,4707.70151000,1128612.30684520,0
1594414800000,239.20000000,239.60000000,238.59000000,239.04000000,6147.23815000,1594418399999,1469556.23464680,4555,2626.10141000,627892.74229690,0
1594418400000,239.04000000,240.31000000,238.66000000,239.80000000,12349.57277000,1594421999999,2959653.02690860,5661,7007.18548000,1679663.39131880,0
1594422000000,239.85000000,241.60000000,239.60000000,241.26000000,24908.88626000,1594425599999,6002573.86438820,8142,12149.86315000,2927981.58600590,0
1594425600000,241.27000000,241.58000000,240.77000000,240.80000000,16548.06480000,1594429199999,3990881.85870960,6891,7495.55738000,1807871.03276440,0
1594429200000,240.81000000,241.46000000,240.21000000,241.40000000,20123.21745000,1594432799999,4846748.75674410,7633,9365.80757000,2256219.46069100,0
1594432800000,241.41000000,241.67000000,240.96000000,241.25000000,11705.23645000,1594436399999,2823710.17575310,5539,6528.86360000,1574957.37836170,0
1594436400000,241.26000000,241.39000000,240.28000000,240.54000000,11144.38891000,1594439999999,2682735.59875740,4910,4467.28039000,1075331.59239670,0
1594440000000,240.52000000,240.92000000,239.70000000,239.88000000,12734.29685000,1594443599999,3060489.51315670,6200,5613.85698000,1349543.36816880,0
1594443600000,239.88000000,240.50000000,239.58000000,239.85000000,11355.67117000,1594447199999,2726645.48393450,5798,5295.96365000,1271778.24303490,0
1594447200000,239.85000000,240.21000000,239.54000000,239.90000000,9153.50592000,1594450799999,2196601.88814590,4760,4750.50796000,1140006.73465450,0
1594450800000,239.90000000,240.87000000,239.87000000,240.46000000,7530.25935000,1594454399999,1811436.61274420,4242,4275.72441000,1028496.90865990,0
1594454400000,240.47000000,240.61000000,240.10000000,240.27000000,7822.87848000,1594457999999,1880387.72418820,4722,3542.33167000,851514.52425890,0
1594458000000,240.27000000,240.27000000,237.54000000,238.45000000,36174.92676000,1594461599999,8636822.79694050,13532,17850.13926000,4262160.57274120,0
1594461600000,238.47000000,239.22000000,238.27000000,238.70000000,11705.40664000,1594465199999,2795981.52121480,6285,5531.46295000,1321299.62290160,0
1594465200000,238.72000000,239.37000000,238.35000000,238.50000000,12771.82240000,1594468799999,3050506.99370910,6029,5961.85293000,1424255.93031610,0
1594468800000,238.49000000,239.20000000,238.27000000,238.97000000,8646.68731000,1594472399999,2066114.27558940,4931,4078.59713000,974721.49611620,0
1594472400000,238.97000000,239.23000000,238.25000000,239.05000000,12619.88419000,1594475999999,3013180.31718600,5511,6367.29528000,1520404.34534470,0
1594476000000,239.06000000,240.24000000,238.35000000,240.19000000,18376.05483000,1594479599999,4395878.39196640,7670,11246.42629000,2690018.71276410,0
1594479600000,240.19000000,240.29000000,239.42000000,239.57000000,8733.85333000,1594483199999,2094964.56470620,5403,3883.73421000,931547.86061070,0
1594483200000,239.56000000,240.40000000,238.95000000,239.09000000,12746.86398000,1594486799999,3054770.91800520,7260,6518.55229000,1562485.35812520,0
1594486800000,239.08000000,239.60000000,238.62000000,238.97000000,8799.66217000,1594490399999,2103560.43132470,5507,4226.42224000,1010378.67552800,0
1594490400000,238.92000000,239.15000000,238.51000000,239.01000000,7625.62414000,1594493999999,1821031.23551020,4235,3780.05727000,902682.55541760,0
1594494000000,239.01000000,239.02000000,237.58000000,237.90000000,15828.32090000,1594497599999,3771312.68558030,6748,6298.21466000,1501337.13783530,0
1594497600000,237.91000000,238.82000000,237.90000000,238.81000000,5045.70159000,1594501199999,1202991.66077110,3574,2709.25316000,645952.87617020,0
1594501200000,238.81000000,238.95000000,238.42000000,238.90000000,4672.50383000,1594504799999,1115232.21620900,3368,2270.08072000,541842.05241170,0
1594504800000,238.91000000,239.45000000,238.58000000,238.70000000,9661.00217000,1594508399999,2308155.10663890,4244,5107.01978000,1220340.43940620,0
1594508400000,238.71000000,239.81000000,238.57000000,239.19000000,12950.17264000,1594511999999,3098416.95035360,5273,7099.75616000,1698708.89594480,0
1594512000000,239.19000000,239.99000000,239.00000000,239.96000000,12286.61145000,1594515599999,2944158.33963270,5980,6714.85413000,1608998.75556470,0
1594515600000,239.97000000,240.71000000,239.79000000,240.12000000,15454.51851000,1594519199999,3714176.83474600,7384,8070.29009000,1939635.05133550,0
1594519200000,240.12000000,240.93000000,240.11000000,240.44000000,12118.97830000,1594522799999,2915444.17089530,6050,6415.76186000,1543529.83195490,0
1594522800000,240.43000000,241.36000000,240.41000000,240.81000000,18110.59911000,1594526399999,4364578.76736410,6488,10682.26824000,2574677.38511200,0
1594526400000,240.82000000,241.45000000,240.42000000,240.62000000,17031.45434000,1594529999999,4105256.57125870,5856,7610.65745000,1834125.47168450,0
1594530000000,240.62000000,241.04000000,240.28000000,240.97000000,8853.87014000,1594533599999,2130796.89228700,5200,4211.02326000,1013637.59371370,0
1594533600000,240.96000000,241.11000000,240.34000000,240.46000000,7848.06569000,1594537199999,1889343.79200450,4334,3540.71970000,852314.45545340,0
1594537200000,240.46000000,240.79000000,240.13000000,240.45000000,6927.57025000,1594540799999,1665776.00663140,4098,3432.70099000,825464.45945630,0
1594540800000,240.44000000,240.89000000,239.85000000,240.17000000,9874.28180000,1594544399999,2373974.80429450,5355,4131.91958000,993681.01403390,0
1594544400000,240.20000000,240.45000000,239.35000000,240.43000000,11397.73346000,1594547999999,2734666.86488960,5783,5736.80647000,1376644.60674090,0
1594548000000,240.42000000,240.68000000,239.90000000,239.93000000,13169.05215000,1594551599999,3165091.64837350,5645,5566.54014000,1338014.98007390,0
1594551600000,239.93000000,240.24000000,239.30000000,239.55000000,10985.75650000,1594555199999,2634207.50322030,6144,5542.40499000,1328924.75597690,0
1594555200000,239.54000000,240.75000000,239.44000000,240.73000000,11039.05455000,1594558799999,2650669.98568000,6180,6558.05928000,1574611.19468520,0
1594558800000,240.73000000,244.00000000,236.52000000,237.60000000,131866.16030000,1594562399999,31613970.98252710,43809,65041.64414000,15606045.11513020,0
1594562400000,237.60000000,238.09000000,236.72000000,237.80000000,29141.08962000,1594565999999,6916597.94612850,11799,14459.32003000,3432214.30938180,0
1594566000000,237.81000000,237.96000000,237.25000000,237.70000000,12244.93901000,1594569599999,2910274.46297940,7008,6473.43863000,1538598.28924450,0
1594569600000,237.70000000,238.49000000,237.00000000,238.24000000,18664.39179000,1594573199999,4439200.27472520,8542,10229.53194000,2434283.19962860,0
1594573200000,238.25000000,238.48000000,237.81000000,238.35000000,6501.37889000,1594576799999,1548373.34908730,5321,3350.82619000,798020.13716910,0
1594576800000,238.36000000,238.84000000,238.19000000,238.60000000,11279.31488000,1594580399999,2690795.28359040,4996,5206.96761000,1242245.38925640,0
1594580400000,238.60000000,238.90000000,236.85000000,238.54000000,19474.34387000,1594583999999,4632559.79249670,8038,9585.80432000,2281344.91364490,0
1594584000000,238.54000000,238.97000000,238.31000000,238.71000000,8015.87894000,1594587599999,1912687.67325340,5039,4543.18529000,1084118.03992310,0
1594587600000,238.71000000,239.23000000,238.28000000,239.02000000,10434.03368000,1594591199999,2492627.10609440,5821,6758.95383000,1614926.59074180,0
1594591200000,239.03000000,241.00000000,239.02000000,240.72000000,32167.18718000,1594594799999,7727439.92688370,14198,16810.83633000,4037828.45940460,0
1594594800000,240.72000000,243.09000000,240.04000000,242.79000000,34428.85279000,1594598399999,8314883.45496870,12661,18045.64996000,4359308.42517550,0
1594598400000,242.76000000,243.55000000,241.31000000,241.79000000,38334.43320000,1594601999999,9286638.55130470,13799,17440.56903000,4225340.27526820,0
1594602000000,241.81000000,242.67000000,241.52000000,241.74000000,25095.29730000,1594605599999,6075073.61045880,10920,11961.32054000,2896051.94743950,0
1594605600000,241.73000000,242.20000000,241.37000000,241.99000000,16958.14442000,1594609199999,4100161.00573230,7906,8562.32599000,2070557.32015230,0
1594609200000,241.99000000,242.20000000,241.37000000,241.68000000,13628.68591000,1594612799999,3296439.59436290,6425,6991.85722000,1691346.05744070,0
1594612800000,241.69000000,242.26000000,241.43000000,241.80000000,12497.06520000,1594616399999,3022606.93082790,6319,7152.25172000,1730002.59143690,0
1594616400000,241.81000000,242.89000000,241.79000000,242.82000000,19585.74384000,1594619999999,4748310.01974110,7486,12030.70335000,2916771.09475370,0
1594620000000,242.82000000,243.17000000,241.70000000,241.98000000,24029.25344000,1594623599999,5825298.07617310,9358,13024.35460000,3157719.55455380,0
